0,"UY! Libre mo ko sa Caf? Haha, stressed ako!",43
0,"Pwedeng copy notes mo sa Fil class? Wala ako, tulungan mo na ako bes.",69
0,Grp study later sa library? Kailangan ko ng motivation.,55
0,"May quiz daw sa Soc Sci! Ayoko ma-late, wag ka mahuli ha!",57
0,"Hirap ng PE, parang ako ang na-exercise ng prof.",48
0,Tara na sa tambayan! May announcement si Sir about sa field trip.,65
0,"Hoy, bawal absent sa Org Mtg! Asan ka na?",41
0,"Ano sagot sa #3 sa quiz? Di ko gets, help pls!",46
0,"Bes, quiz mamaya! Review na!",28
0,"L8 sa class, traffic!",21
0,Wru? Lunch tayo.,16
0,"Tara sa lib, aral mode!",23
0,"Group proj later, need help!",28
0,Laban sa orals!,15
0,"Finals na, good luck!",21
0,"New seatmate, cute!",19
0,"Req overload, stress!",21
0,Wru sa tambayan?,16
0,Free ka mamaya?,15
0,Ano sagot sa #5?,16
0,May bago sa crush ko!,21
0,"Late ako, cover me!",19
0,PE = pawis everyday!,20
0,Sulit ba ang class?,19
0,"Uy, absent ka!",14
0,"Tara, kain sa lab!",18
0,Field trip soon!,16
0,Wala pang uwian.,16
0,"Hi, pls send the report ASAP. Deadline approaching.",51
0,Lunch meeting at 12 PM. Be on time!,35
0,Client call in 10 mins. Are you ready?,38
0,Can we reschedule the meeting to 3 PM?,38
0,Need your input on the proposal. Ping me when free.,51
0,Just got out of a long meeting. Exhausted!,42
0,Update: Project deadline extended. More time for revisions.,59
0,Team dinner tonight. Are you joining?,37
0,FYI: Tomorrow's presentation canceled. Spread the word.,55
0,HR seminar tomorrow. Attendance is a must.,42
0,Received your email. Let's discuss in the morning.,50
0,Project status: On track. Good job!,35
0,Can you take the lead on the client presentation?,49
0,Need your sign-off on the budget report.,40
0,Emergency meeting in 30 mins. Prep your updates.,48
0,Traveling for a conference next week. Cover for me?,51
0,Proposal approved! Celebratory lunch tomorrow?,46
0,Late night at the office. Anybody else still here?,50
0,Coffee break in 15. Join me?,28
0,Reminder: Submit your timesheets by EOD.,40
0,Hey beshie! G na sa brainstorming later? Let's crush it!,56
0,Meeting at 2 PM. Prepare na sa laser-focused mode!,50
0,"FYI, may huddle mamaya. Alam mo na, corporate huddle vibes!",59
0,"Besh, ang daming action items sa email. Check mo!",49
0,"Lunch later sa pantry. Baka may free food, corporate perks!",59
0,Squad goals: Dominate the client presentation. Game?,52
0,"Good news! Project deadline extended. Virtual high five, besh!",62
0,"Gusto mo ng kape? Starbucks run? Tara, corporate budget!",56
0,Big boss on the floor. Pretend busy mode! Haha.,47
0,Quick sync sa end ng day? Discuss natin ang battle plan!,56
0,Hi besh! Conf call in 5. Set na?,32
0,Got the memo? OT tayo mamaya.,29
0,Busy day! Need your beshie wisdom.,34
0,"Pano ba yan, Monday na naman. Haha!",35
0,Team lunch sa canteen. Join us?,31
0,Heads up: Early out today! TGIF feels!,38
0,"Besh, need feedback on the deck!",32
0,"Eto na naman si boss, urgent meeting!",37
0,Meeting ran late. I'm so sabaw!,31
0,"Beshie, coffee break? Tara!",27
0,Nag-email na si client. Decode mo pls!,38
0,"Besh, deadline alert! Asan ka na?",33
0,Tulungan mo ko sa tech stuff. SOS!,34
0,Happy news! Promotion vibes!,28
0,"Beshie, lunch date sa fire exit? Haha!",38
0,Email thread is so sabaw. Roast mo?,35
0,Impromptu happy hour later. Game?,33
0,"Besh, emergency powwow! Join us!",32
0,Sick leave na lang kaya? LOL!,29
0,Huddle mamaya. Power dress tayo!,32
1,"Welcome ! your have P1222 for S!ot , Web: 11y.life Good Luck!C",62
1,"My god, at least 999P rewards waiting for youUrI: pinaswin,comBest Ba,raha .r",77
1,DEAR VIP No. 1 Online Sabong Site here in SBET!Register now and Play Cockfighting and Slot Game Machine! You can claim your 100 FREE BET CREDIT and Win 88k Cash Prizes! here in sbet7now.com/SABONGNOW,199
1,"! Today, you can win the iphone14PROMAX while earning a ton of cash prizes in W+. You can receive a 7777 Sign-up Bonus. click now! wp8luck.com/8888WIN",150
1,"Welcome ! your have P1222 for S!ot , Web: great-s.lifeGood Luck!U",65
1,"Welcome ! your have P1222 for S!ot , Web: will-j.lifeGood Luck!x",64
1,"Hottest News! Join JB Day, Make it your day! Spin your luck here! Sign up now and get your Golden Egg! and we have Daily Deposit Bonus! antiviruspedia.net/Live",159
1,"Sugal hindi na need pumunta CAS1NO, pIay online at manalo araw araw, upto 8888 na welcome bonus, 24 hours cash in/out.Web: win-m.life",133
1,Wag na masyadong mapakapagod dahil friday na! Isa sa pinaka the BE$T na gawin mamaya ay ang mag Enjoy dito! apkgametop.com/LivePH See you later my friend!,154
1,"Napaka ganda ng pasok ng Weekend! Dahil dito kay antiviruspedia.net/Live napaka daming B0nu$ naghihintay sayo, hindi lang yan dahil chance mo pang maging VIP!",158
1,"Current users will send 10,000 USDT to experience the transaction gold.Google play or APP store search for mybitglobal to download apps",135
1,Maglaro na at kolektahin ang mga Promotion Bonus na naghihintay sayo at ang mega jackpot x10 - x100 B3T! halina't mag laro ngayon dito! apkgametop.com/LivePH,157
1,"Sugal hindi na need pumunta CAS1NO, pIay online at manalo araw araw, upto 8888 na welcome bonus, 24 hours cash in/out.Web: game-j.life",134
1,Cold Monday! This is your Lucky Day! DAhil nandit0 na si apkgametop.com/LivePH na laging nag bibigay ng premyo at B0nu$! Kaya Try m0 na dito! The Be$st dito.,157
1,"GCash. Bet... GCash. Bet! Get FREE P1,000,000 bonus for GCASHBET! Free link http://phbetpo.shop/rH8",99
1,Binabati kita! Mag-log in sa Lodi646 para makuha ang iyong lucky random bonus! http://bet03.fan,95
1,This is your LucKy day! DAhil JB Day ngayon! Mag $pin at makakuha ng maraming PRIZES! Wag mag alinlangan siguradong bubuhos ng swerte! antiviruspedia.net/Live,158
1,Wag ng tumingin pa sa iba. Dahil ang hinahanap m0 at hinahanap ng iba ay nandit0 lang kay playbingo.com.ph/LegitAPP subukan m0 na walang mawawala sayo,150
1,"DEAR VIP, Experience the Best Cockfighting here in SBET. Join and Register now to gain up 88kPHP & 100 + Fighting bonuses, and got a chance to win worth million of cash! sbetcorkfight.com/SABONGNOW",197
1,"Hi Experience the highest-winning JILI SLOTS game now on Google APP! Redeem FREE PHP33 and win your Jackpot. Download now at w98club.com/PusoySabong or search Winner Club at Play Store.Redeem code : <8833>(Please go to Deposit/BUY, then enter Redeem code.",255
1,This is your LucKy day! DAhil JB Day ngayon! Mag $pin at makakuha ng maraming PRIZES! Wag mag alinlangan siguradong bubuhos ng swerte! barbadostelecom.com/Live,159
1,"Go-Lucky ! Baraha prepare P1399 for you, today waiting for you.UrL: card-c.lifeLet's go .",89
1,"O. Thanks for your trust in Smart! you will have P1555 for slot , Web: will-s.life",82
1,"Lazada: Good benefits, If you play in BARAHA, you will have 50% change get free Iphone14/XiaoMI/1999P.web: baraha-k.siteClaim now !a",132
1,Kumusta Lodi! Nakapag register kana ba? Mag Register na kung hindi pa! And get your 120% Welcome B0NU$ FREEPLAY! Sali na! appraisalassociatesark.com/Join,153
1,"y! [Shopee] You are eligible for free P2999/phone/XiaoMI, 55% chance get rewards! web: 11g.life",95
1,"[Winner777] Free P300 daily login bonus, claim now. https://winner777.pro/sm",76
1,"V! [Shopee] You are eligible for free P2999/IPHONE/XiaoMI, 55% chance get rewards! web: luckypha.live",101
1,"Ang Smart ay nagiimbita para kunin ang inyong 1,888 bonus. Ito ay matatanggap sa inyOng Acc0unt. URL: ww3467.pw/3tZBIuD",119
1,"Ang Smart ay nagiimbita para kunin ang inyong 1,888 bonus. Ito ay matatanggap sa inyOng Acc0unt. URL: ww3467.pw/3U9RA8v",119
1,"z! Last 3 days, play online BARA-HA, you will have 80% change get XiaoMI/8999P.web: baraha-e.siteClaim now !",108
1,"ESugal hindi na need pumunta CASlNO, pIay online at manalo araw araw, upto 8888 na welcome B0NUS.Web: pinas-b.life",114
1,"You don't want to miss out our PLATFORM W+!! Get 68% Live Casino WELCOME BONUS UP TO PHP 6,888! PLAY NOW wpluswin.com/7777FIFA",126
1,"f! Last 3 days, play online BARA-HA, you will have 80% change get XiaoMI/8999P.web: panalot.liveClaim now !",107
1,Hi ! Be among the champions @ Online sabong & slot machine game! Register to acquire your 88kPHP & 100+ FREE Tokens here. 88ksabong.com/SABONGFIGHT,147
1,"yLast 3 days, play online BARA-HA,you will have 30% change get XiaoMI/8999P.web: baraha-p.life",94
1,"A) An Exclusive and Prestigious Wack wack Neighborhood, where your wellness to us mattersSoon to Rise Shangrila Wack-wack1 Bedroom - 85sqm2 Bedroom - 145sqm3 Bedroom - 231sqmB) The Rise Makati Shangrila along Ayala Ave RFO w/P1.2M (19% disc.) 3 units leftwww.shangrilasidences.comMessage now",291
1,"Free P5,888 bonus for you!18M+ Jackpot Prize!Only 1 Peso to Play!!Now is win! Good luck!!http://phboom.com/Wtk",110
1,"d! True Baraha!To celebrate the World Cup ,we prepare more events and B0NUS up to 88888!!!web: pinasl.life",106
1,"10,000 USDT for participating in the Experience Trading Sharing Contest!https://t.co/cyhM4iQRdg",95
1,"l! True Baraha!To celebrate the World Cup ,we prepare more events and B0NUS up to 88888!!!web: baraha-e.site",108
1,M0nday na! Bigyan natin ng suwerte ang araw mo ngayon! Dahil dito kay bartargame.com/Live may Daily B0nu$ at chance mo pa mag T0P 1! Pinipilahan ng lahat!,154
1,"Sign up for the world Get 2022 World Cup benefits , receive 3000 free, withdrawals in seconds: http://pesc.pw/4nn27r",116
1,"Your lucky stars are shining tonight WP! Register now and claim your 100% WELCOME BONUS! up to Php. 5,000! Sign up now wfifacup.com/7777FIFA",140
1,"X! Last 2 days, Claim the card B0NUS up to 88888! Big events only for celebrate 2022 World Cup!web: card-o.life",111
1,"Withdrawal code: 831094. If this was not you, cancel here: https://cancel35202119-binance-com.web.app",101
1,"Bagong balita! Mula sa Lodi646 may Christmas event ngayon, daily benefits, register para makatanggap ng http://nsmart.pro",121
1,What's up winningplus members! Refer your friend and get your 400P daily! What are you waiting for? Message us now wplusplay.com/7777FIFA,137
1,"v! Last 2 days, Claim the BARAHA B0NUS up to 88888! Big events only for celebrate 2022 World Cup!web: pinasu.life",113
1,"g. Claim 66666P sIot B0NUS up to 66666! Celebrate the 2022 World Cup biggest events ,cheers for crazy win.Web: manalor.site",123
1,1M+ Jackpot Prize? Only 1 Peso to Play! Login daily and get free Peso! Now is win: http://win777.rest/Yy5,105
1,Happy Monday Lodi! Lunes na at 5 days nalang pasko na! Maraming handog na pamasko ang breakingnewsmanila.com/Game sayo! Ayain ang barkada at mag register na!,157
1,Have a Merry Christmas here at W+! there is a christmas raffle and you can win money up to 300k! and other prizes join now! wfifanow.com/7777FIFA,145
1,"i. Claim 66666P sIot B0NUS up to 66666! Celebrate the 2022 World Cup biggest events ,cheers for crazy win.Web: pinas-s.life",123
1,Happy Thursday LODI at Merry Xmas sayo! Maraming papremyo ang naghihintayo sayo dito! Register now and get your free golden egg! breakingnewsmanila.com/Game,156
1,"k. Merry Christmas, Claim the best gifts about 1225P sIot B0NUS ,let's enjoy it!Web: will-f.life",96
1,"Dear Beneficiary, We called you but out of service area Contact the Admin office to claim an entitlement in your name it's important Email:Clariereymond@gmail.com",162
1,",Congratulations on getting the JACKPOTCITY VIP bonus and promotion!Sign up now and get 20P and 5000CASH for free! jackpotcity888.com",133
1,"Merry Christmas SBET Members! Claim your christmas bonus now, upto P5,000! Register now and get 1% deposit bonus on gcash sbetfifa.com",134
1,",Congratulations on getting the JACKPOTCITY VIP bonus and promotion!Sign up now and get 20P and 5000CASH for free! jackpotcityph.com",132
1,s! Claim the BARAHA B0NUS 2023P! Big events only for celebrate the 2023 new year!web: pinasc.life,97
1,Halika at tumanggap ng 50MBG spree nang libre!.Google play or APP store search for mybitglobal to download apps,111
1,"[2M+ Jackpot Prize] Sign up and get free P28 bonus! Get now http://betcenter.live/800 Slot machine battle -- get lucky P30,000 bonus everyday!",142
1,d! Claim the BARAHA B0NUS 2023P! Big events only for celebrate the 2023 new year!web: baraha-b.site,99
1,jackpot city REWARD CLUB! be our vip members and win more. Sign up now and get 20P and 5000CASH jackpotcity20bonu.com,117
1,"Come and get your Welcome bonus up to 2,000 PHP! And more prizes here only on T1Bet! Register and log in your account now! t1bet6ph.com",135
1,Everyday is Lucky here W+! Earn more than Php400 up to .5% weekly commission rate! Click our website! winplusrich.com,117
1,"Hello Sir Ms. Grace of Bioessence ur booking tomorrow @11am if may changes just tx me, see yah poâ£ï¸",103
1,"Be the Lucky player at T1bet! 50% Casino Reload Bonus up to 1,000php! Sign up to Play now! t1betrich.com",104
